DATE,SKU Combination,Secondary Sales Amount STC,Secondary Sales Amount Invoiced,Secondary Sales Amount Returned,Secondary Sales Quantity Invoiced,Secondary Sales Quantity Returned
2020-01-01,1131,0,0,0,0,0
2020-02-01,1131,0,0,0,0,0
2020-01-01,1132,0,0,0,0,0
2020-02-01,1132,0,0,0,0,0
2020-01-01,1133,0,0,0,0,0
2020-02-01,1133,0,0,0,0,0
2020-01-01,1134,0,0,0,0,0
2020-02-01,1134,0,0,0,0,0
2020-01-01,1135,0,0,0,0,0
2020-02-01,1135,0,0,0,0,0
2020-01-01,1136,0,0,0,0,0
2020-02-01,1136,0,0,0,0,0
2020-01-01,1137,0,0,0,0,0
2020-02-01,1137,0,0,0,0,0
2020-01-01,1139,0,0,0,0,0
2020-02-01,1139,0,0,0,0,0
2020-01-01,1140,0,0,0,0,0
2020-02-01,1140,0,0,0,0,0
2020-01-01,1141,0,0,0,0,0
2020-02-01,1141,0,0,0,0,0
2020-01-01,1142,0,0,0,0,0
2020-02-01,1142,0,0,0,0,0
2020-01-01,1143,0,0,0,0,0
2020-02-01,1143,0,0,0,0,0
2020-01-01,1144,0,0,0,0,0
2020-02-01,1144,0,0,0,0,0
2020-01-01,1145,0,0,0,0,0
2020-02-01,1145,0,0,0,0,0
2020-01-01,1146,0,0,0,0,0
2020-02-01,1146,0,0,0,0,0
2020-01-01,1147,0,0,0,0,0
2020-02-01,1147,0,0,0,0,0
2020-01-01,1148,0,0,0,0,0
2020-02-01,1148,0,0,0,0,0
2020-01-01,1149,0,0,0,0,0
2020-02-01,1149,0,0,0,0,0
2020-01-01,1150,0,0,0,0,0
2020-02-01,1150,0,0,0,0,0
2020-01-01,1151,0,0,0,0,0
2020-02-01,1151,0,0,0,0,0
2020-01-01,1152,0,0,0,0,0
2020-02-01,1152,0,0,0,0,0
2020-01-01,1153,0,0,0,0,0
2020-02-01,1153,0,0,0,0,0
2020-01-01,1154,0,0,0,0,0
2020-02-01,1154,0,0,0,0,0
2020-01-01,1155,0,0,0,0,0
2020-02-01,1155,0,0,0,0,0
2020-01-01,1156,0,0,0,0,0
2020-02-01,1156,0,0,0,0,0
2020-01-01,1157,0,0,0,0,0
2020-02-01,1157,0,0,0,0,0
2020-01-01,1158,0,0,0,0,0
2020-02-01,1158,0,0,0,0,0
2020-01-01,1159,0,0,0,0,0
2020-02-01,1159,0,0,0,0,0
2020-01-01,1160,0,0,0,0,0
2020-01-01,1161,0,0,0,0,0
2020-02-01,1161,0,0,0,0,0
2020-01-01,1162,0,0,0,0,0
2020-02-01,1162,0,0,0,0,0
2020-01-01,1163,0,0,0,0,0
2020-02-01,1163,0,0,0,0,0
2020-01-01,1164,0,0,0,0,0
2020-02-01,1164,0,0,0,0,0
2020-01-01,1165,0,0,0,0,0
2020-02-01,1165,0,0,0,0,0
2020-01-01,1166,0,0,0,0,0
2020-02-01,1166,0,0,0,0,0
2020-01-01,1167,0,0,0,0,0
2020-02-01,1167,0,0,0,0,0
2020-01-01,1168,0,0,0,0,0
2020-02-01,1168,0,0,0,0,0
2020-01-01,1169,0,0,0,0,0
2020-02-01,1169,0,0,0,0,0
2020-01-01,1171,0,0,0,0,0
2020-02-01,1171,0,0,0,0,0
2020-01-01,1172,0,0,0,0,0
2020-02-01,1172,0,0,0,0,0
2020-01-01,1174,0,0,0,0,0
2020-02-01,1174,0,0,0,0,0
2020-01-01,1175,0,0,0,0,0
2020-02-01,1175,0,0,0,0,0
2020-01-01,1176,0,0,0,0,0
2020-02-01,1176,0,0,0,0,0
2020-01-01,1177,0,0,0,0,0
2020-02-01,1177,0,0,0,0,0
2020-01-01,1178,0,0,0,0,0
2020-02-01,1178,0,0,0,0,0
2020-01-01,1179,0,0,0,0,0
2020-02-01,1179,0,0,0,0,0
2020-01-01,1180,0,0,0,0,0
2020-02-01,1180,0,0,0,0,0
2020-01-01,1182,0,0,0,0,0
2020-02-01,1182,0,0,0,0,0
2020-01-01,1183,0,0,0,0,0
2020-02-01,1183,0,0,0,0,0
2020-01-01,1185,0,0,0,0,0
2020-02-01,1185,0,0,0,0,0
2020-01-01,1186,0,0,0,0,0
2020-02-01,1186,0,0,0,0,0
2020-01-01,1187,0,0,0,0,0
2020-02-01,1187,0,0,0,0,0
2020-01-01,1188,0,0,0,0,0
2020-02-01,1188,0,0,0,0,0
2020-01-01,1189,0,0,0,0,0
2020-02-01,1189,0,0,0,0,0
2020-01-01,1190,0,0,0,0,0
2020-02-01,1190,0,0,0,0,0
2020-01-01,1191,0,0,0,0,0
2020-02-01,1191,0,0,0,0,0
2020-01-01,1192,0,0,0,0,0
2020-02-01,1192,0,0,0,0,0
2020-01-01,1193,0,0,0,0,0
2020-02-01,1193,0,0,0,0,0
2020-01-01,1194,0,0,0,0,0
2020-02-01,1194,0,0,0,0,0
2020-01-01,1195,0,0,0,0,0
2020-02-01,1195,0,0,0,0,0
2020-01-01,1196,0,0,0,0,0
2020-02-01,1196,0,0,0,0,0
2020-01-01,1197,0,0,0,0,0
2020-02-01,1197,0,0,0,0,0
2020-01-01,1198,0,0,0,0,0
2020-02-01,1198,0,0,0,0,0
2020-01-01,1200,0,0,0,0,0
2020-02-01,1200,0,0,0,0,0
2020-01-01,1201,0,0,0,0,0
2020-02-01,1201,0,0,0,0,0
2020-01-01,1202,0,0,0,0,0
2020-02-01,1202,0,0,0,0,0
2020-01-01,1203,0,0,0,0,0
2020-02-01,1203,0,0,0,0,0
2020-01-01,1205,0,0,0,0,0
2020-02-01,1205,0,0,0,0,0
2020-01-01,1207,0,0,0,0,0
2020-02-01,1207,0,0,0,0,0
2020-01-01,1209,0,0,0,0,0
2020-02-01,1209,0,0,0,0,0
2020-01-01,1211,0,0,0,0,0
2020-02-01,1211,0,0,0,0,0
2020-02-01,1213,0,0,0,0,0
2020-01-01,1215,0,0,0,0,0
2020-02-01,1215,0,0,0,0,0
2020-01-01,1217,0,0,0,0,0
2020-02-01,1217,0,0,0,0,0
2020-01-01,1218,0,0,0,0,0
2020-02-01,1218,0,0,0,0,0
2020-01-01,1219,0,0,0,0,0
2020-02-01,1219,0,0,0,0,0
2020-01-01,1221,0,0,0,0,0
2020-02-01,1221,0,0,0,0,0
2020-01-01,1223,0,0,0,0,0
2020-01-01,1225,0,0,0,0,0
2020-02-01,1225,0,0,0,0,0
2020-01-01,1229,0,0,0,0,0
2020-01-01,1230,0,0,0,0,0
2020-02-01,1230,0,0,0,0,0
2020-01-01,1232,0,0,0,0,0
2020-02-01,1232,0,0,0,0,0
2020-01-01,1233,0,0,0,0,0
2020-01-01,1234,0,0,0,0,0
2020-02-01,1234,0,0,0,0,0
2020-01-01,1236,0,0,0,0,0
2020-02-01,1236,0,0,0,0,0
2020-01-01,1238,0,0,0,0,0
2020-02-01,1238,0,0,0,0,0
2020-01-01,1240,0,0,0,0,0
2020-02-01,1240,0,0,0,0,0
2020-01-01,1243,0,0,0,0,0
2020-02-01,1243,0,0,0,0,0
2020-01-01,1245,0,0,0,0,0
2020-02-01,1245,0,0,0,0,0
2020-01-01,1247,0,0,0,0,0
2020-02-01,1247,0,0,0,0,0
2020-02-01,1248,0,0,0,0,0
2020-01-01,1249,0,0,0,0,0
2020-02-01,1249,0,0,0,0,0
2020-01-01,1250,0,0,0,0,0
2020-02-01,1250,0,0,0,0,0
2020-01-01,1251,0,0,0,0,0
2020-02-01,1251,0,0,0,0,0
2020-01-01,1252,0,0,0,0,0
2020-02-01,1252,0,0,0,0,0
2020-01-01,1253,0,0,0,0,0
2020-02-01,1253,0,0,0,0,0
2020-01-01,1254,0,0,0,0,0
2020-02-01,1254,0,0,0,0,0
2020-01-01,1255,0,0,0,0,0
2020-02-01,1255,0,0,0,0,0
2020-01-01,1256,0,0,0,0,0
2020-02-01,1256,0,0,0,0,0
2020-01-01,1257,0,0,0,0,0
2020-02-01,1257,0,0,0,0,0
2020-01-01,1258,0,0,0,0,0
2020-02-01,1258,0,0,0,0,0
2020-01-01,1259,0,0,0,0,0
2020-02-01,1259,0,0,0,0,0
2020-01-01,1260,0,0,0,0,0
2020-02-01,1260,0,0,0,0,0
2020-01-01,1261,0,0,0,0,0
2020-02-01,1261,0,0,0,0,0
2020-01-01,1262,0,0,0,0,0
2020-02-01,1262,0,0,0,0,0
2020-01-01,1263,0,0,0,0,0
2020-02-01,1263,0,0,0,0,0
2020-01-01,1264,0,0,0,0,0
2020-02-01,1264,0,0,0,0,0
2020-01-01,1265,0,0,0,0,0
2020-02-01,1265,0,0,0,0,0
2020-01-01,1266,0,0,0,0,0
2020-02-01,1266,0,0,0,0,0
2020-01-01,1267,0,0,0,0,0
2020-02-01,1267,0,0,0,0,0
2020-01-01,1268,0,0,0,0,0
2020-02-01,1268,0,0,0,0,0
2020-01-01,1269,0,0,0,0,0
2020-02-01,1269,0,0,0,0,0
2020-01-01,1270,0,0,0,0,0
2020-02-01,1270,0,0,0,0,0
2020-01-01,1271,0,0,0,0,0
2020-02-01,1271,0,0,0,0,0
2020-01-01,1272,0,0,0,0,0
2020-02-01,1272,0,0,0,0,0
2020-01-01,1273,0,0,0,0,0
2020-02-01,1273,0,0,0,0,0
2020-01-01,1274,0,0,0,0,0
2020-02-01,1274,0,0,0,0,0
2020-01-01,1275,0,0,0,0,0
2020-02-01,1275,0,0,0,0,0
2020-01-01,1276,0,0,0,0,0
2020-02-01,1276,0,0,0,0,0
2020-01-01,1277,0,0,0,0,0
2020-02-01,1277,0,0,0,0,0
2020-01-01,1278,0,0,0,0,0
2020-02-01,1278,0,0,0,0,0
2020-01-01,1279,0,0,0,0,0
2020-01-01,1280,0,0,0,0,0
2020-02-01,1280,0,0,0,0,0
2020-01-01,1281,0,0,0,0,0
2020-02-01,1281,0,0,0,0,0
2020-01-01,1282,0,0,0,0,0
2020-02-01,1282,0,0,0,0,0
2020-01-01,1283,0,0,0,0,0
2020-02-01,1283,0,0,0,0,0
2020-01-01,1284,0,0,0,0,0
2020-02-01,1284,0,0,0,0,0
2020-01-01,1285,0,0,0,0,0
2020-02-01,1285,0,0,0,0,0
2020-01-01,1286,0,0,0,0,0
2020-02-01,1286,0,0,0,0,0
2020-01-01,1287,0,0,0,0,0
2020-02-01,1287,0,0,0,0,0
2020-01-01,1288,0,0,0,0,0
2020-02-01,1288,0,0,0,0,0
2020-01-01,1289,0,0,0,0,0
2020-02-01,1289,0,0,0,0,0
2020-01-01,1290,0,0,0,0,0
2020-02-01,1290,0,0,0,0,0
2020-01-01,1291,0,0,0,0,0
2020-02-01,1291,0,0,0,0,0
2020-01-01,1292,0,0,0,0,0
2020-02-01,1292,0,0,0,0,0
2020-01-01,1293,0,0,0,0,0
2020-02-01,1293,0,0,0,0,0
2020-01-01,1294,0,0,0,0,0
2020-02-01,1294,0,0,0,0,0
2020-01-01,1295,0,0,0,0,0
2020-02-01,1295,0,0,0,0,0
2020-01-01,1296,0,0,0,0,0
2020-02-01,1296,0,0,0,0,0
2020-01-01,1297,0,0,0,0,0
2020-02-01,1297,0,0,0,0,0
2020-01-01,1298,0,0,0,0,0
2020-02-01,1298,0,0,0,0,0
2020-01-01,1299,0,0,0,0,0
2020-01-01,1300,0,0,0,0,0
2020-02-01,1300,0,0,0,0,0
2020-01-01,1301,0,0,0,0,0
2020-02-01,1301,0,0,0,0,0
2020-01-01,1302,0,0,0,0,0
2020-02-01,1302,0,0,0,0,0
2020-01-01,1303,0,0,0,0,0
2020-02-01,1303,0,0,0,0,0
2020-01-01,1304,0,0,0,0,0
2020-02-01,1304,0,0,0,0,0
2020-01-01,1305,0,0,0,0,0
2020-02-01,1305,0,0,0,0,0
2020-01-01,1306,0,0,0,0,0
2020-01-01,1307,0,0,0,0,0
2020-02-01,1307,0,0,0,0,0
2020-01-01,1308,0,0,0,0,0
2020-02-01,1308,0,0,0,0,0
2020-01-01,1309,0,0,0,0,0
2020-02-01,1309,0,0,0,0,0
2020-01-01,1310,0,0,0,0,0
2020-02-01,1310,0,0,0,0,0
2020-01-01,1311,0,0,0,0,0
2020-02-01,1311,0,0,0,0,0
2020-01-01,1312,0,0,0,0,0
2020-02-01,1312,0,0,0,0,0
2020-01-01,1313,0,0,0,0,0
2020-02-01,1313,0,0,0,0,0
2020-01-01,1314,0,0,0,0,0
2020-02-01,1314,0,0,0,0,0
2020-01-01,1315,0,0,0,0,0
2020-02-01,1315,0,0,0,0,0
2020-01-01,1316,0,0,0,0,0
2020-02-01,1316,0,0,0,0,0
2020-01-01,1317,0,0,0,0,0
2020-02-01,1317,0,0,0,0,0
2020-01-01,1318,0,0,0,0,0
2020-02-01,1318,0,0,0,0,0
2020-01-01,1320,0,0,0,0,0
2020-02-01,1320,0,0,0,0,0
2020-01-01,1321,0,0,0,0,0
2020-02-01,1321,0,0,0,0,0
2020-01-01,1322,0,0,0,0,0
2020-02-01,1322,0,0,0,0,0
2020-01-01,1323,0,0,0,0,0
2020-02-01,1323,0,0,0,0,0
2020-01-01,1324,0,0,0,0,0
2020-02-01,1324,0,0,0,0,0
2020-01-01,1325,0,0,0,0,0
2020-02-01,1325,0,0,0,0,0
2020-01-01,1326,0,0,0,0,0
2020-02-01,1326,0,0,0,0,0
2020-01-01,1327,0,0,0,0,0
2020-02-01,1327,0,0,0,0,0
2020-01-01,1328,0,0,0,0,0
2020-02-01,1328,0,0,0,0,0
2020-01-01,1329,0,0,0,0,0
2020-02-01,1329,0,0,0,0,0
2020-01-01,1330,0,0,0,0,0
2020-02-01,1330,0,0,0,0,0
2020-01-01,1331,0,0,0,0,0
2020-01-01,1332,0,0,0,0,0
2020-02-01,1332,0,0,0,0,0
2020-01-01,1333,0,0,0,0,0
2020-02-01,1333,0,0,0,0,0
2020-01-01,1334,0,0,0,0,0
2020-02-01,1334,0,0,0,0,0
2020-01-01,1335,0,0,0,0,0
2020-02-01,1335,0,0,0,0,0
2020-01-01,1336,0,0,0,0,0
2020-02-01,1336,0,0,0,0,0
2020-01-01,1338,0,0,0,0,0
2020-02-01,1338,0,0,0,0,0
2020-01-01,1339,0,0,0,0,0
2020-02-01,1339,0,0,0,0,0
2020-01-01,1340,0,0,0,0,0
2020-02-01,1340,0,0,0,0,0
2020-01-01,1341,0,0,0,0,0
2020-02-01,1341,0,0,0,0,0
2020-01-01,1342,0,0,0,0,0
2020-02-01,1342,0,0,0,0,0
2020-01-01,1343,0,0,0,0,0
2020-02-01,1343,0,0,0,0,0
2020-01-01,1344,0,0,0,0,0
2020-02-01,1344,0,0,0,0,0
2020-01-01,1345,0,0,0,0,0
2020-02-01,1345,0,0,0,0,0
2020-01-01,1346,0,0,0,0,0
2020-02-01,1346,0,0,0,0,0
2020-01-01,1347,0,0,0,0,0
2020-02-01,1347,0,0,0,0,0
2020-01-01,1348,0,0,0,0,0
2020-02-01,1348,0,0,0,0,0
2020-01-01,1349,0,0,0,0,0
2020-02-01,1349,0,0,0,0,0
2020-01-01,1350,0,0,0,0,0
2020-02-01,1350,0,0,0,0,0
2020-01-01,1351,0,0,0,0,0
2020-02-01,1351,0,0,0,0,0
2020-01-01,1352,0,0,0,0,0
2020-02-01,1352,0,0,0,0,0
2020-01-01,1353,0,0,0,0,0
2020-02-01,1353,0,0,0,0,0
2020-01-01,1354,0,0,0,0,0
2020-02-01,1354,0,0,0,0,0
2020-01-01,1355,0,0,0,0,0
2020-02-01,1355,0,0,0,0,0
2020-01-01,1356,0,0,0,0,0
2020-02-01,1356,0,0,0,0,0
2020-01-01,1357,0,0,0,0,0
2020-02-01,1357,0,0,0,0,0
2020-01-01,1358,0,0,0,0,0
2020-02-01,1358,0,0,0,0,0
2020-01-01,1359,0,0,0,0,0
2020-02-01,1359,0,0,0,0,0
2020-01-01,1360,0,0,0,0,0
2020-02-01,1360,0,0,0,0,0
2020-01-01,1361,0,0,0,0,0
2020-02-01,1361,0,0,0,0,0
2020-01-01,1362,0,0,0,0,0
2020-02-01,1362,0,0,0,0,0
2020-01-01,1363,0,0,0,0,0
2020-02-01,1363,0,0,0,0,0
2020-01-01,1364,0,0,0,0,0
2020-02-01,1364,0,0,0,0,0
2020-01-01,1365,0,0,0,0,0
2020-02-01,1365,0,0,0,0,0
2020-01-01,1366,0,0,0,0,0
2020-02-01,1366,0,0,0,0,0
2020-01-01,1367,0,0,0,0,0
2020-02-01,1367,0,0,0,0,0
2020-01-01,1368,0,0,0,0,0
2020-02-01,1368,0,0,0,0,0
2020-01-01,1370,0,0,0,0,0
2020-02-01,1370,0,0,0,0,0
2020-01-01,1371,0,0,0,0,0
2020-02-01,1371,0,0,0,0,0
2020-01-01,1372,0,0,0,0,0
2020-01-01,1373,0,0,0,0,0
2020-02-01,1373,0,0,0,0,0
2020-01-01,1374,0,0,0,0,0
2020-02-01,1374,0,0,0,0,0
2020-01-01,1375,0,0,0,0,0
2020-02-01,1375,0,0,0,0,0
2020-01-01,1376,0,0,0,0,0
2020-02-01,1376,0,0,0,0,0
2020-01-01,1377,0,0,0,0,0
2020-02-01,1377,0,0,0,0,0
2020-01-01,1379,0,0,0,0,0
2020-02-01,1379,0,0,0,0,0
2020-01-01,1380,0,0,0,0,0
2020-02-01,1380,0,0,0,0,0
2020-01-01,1382,0,0,0,0,0
2020-02-01,1382,0,0,0,0,0
2020-01-01,1383,0,0,0,0,0
2020-02-01,1383,0,0,0,0,0
2020-01-01,1385,0,0,0,0,0
2020-02-01,1385,0,0,0,0,0
2020-01-01,1386,0,0,0,0,0
2020-02-01,1386,0,0,0,0,0
2020-01-01,1387,0,0,0,0,0
2020-02-01,1387,0,0,0,0,0
2020-01-01,1388,0,0,0,0,0
2020-02-01,1388,0,0,0,0,0
2020-01-01,1389,0,0,0,0,0
2020-02-01,1389,0,0,0,0,0
2020-01-01,1391,0,0,0,0,0
2020-02-01,1391,0,0,0,0,0
2020-01-01,1392,0,0,0,0,0
2020-02-01,1392,0,0,0,0,0
2020-01-01,1394,0,0,0,0,0
2020-02-01,1394,0,0,0,0,0
2020-01-01,1395,0,0,0,0,0
2020-02-01,1395,0,0,0,0,0
2020-01-01,1396,0,0,0,0,0
2020-02-01,1396,0,0,0,0,0
2020-01-01,1397,0,0,0,0,0
2020-02-01,1397,0,0,0,0,0
2020-01-01,1398,0,0,0,0,0
2020-02-01,1398,0,0,0,0,0
2020-01-01,1400,0,0,0,0,0
2020-02-01,1400,0,0,0,0,0
2020-01-01,1401,0,0,0,0,0
2020-02-01,1401,0,0,0,0,0
2020-01-01,1403,0,0,0,0,0
2020-02-01,1403,0,0,0,0,0
2020-01-01,1404,0,0,0,0,0
2020-02-01,1404,0,0,0,0,0
2020-01-01,1405,0,0,0,0,0
2020-02-01,1405,0,0,0,0,0
2020-01-01,1406,0,0,0,0,0
2020-02-01,1406,0,0,0,0,0
2020-02-01,1409,0,0,0,0,0
2020-01-01,1411,0,0,0,0,0
2020-02-01,1411,0,0,0,0,0
2020-02-01,1422,0,0,0,0,0
2020-01-01,1423,0,0,0,0,0
2020-01-01,1424,0,0,0,0,0
2020-01-01,1425,0,0,0,0,0
2020-02-01,1425,0,0,0,0,0
2020-01-01,1433,0,0,0,0,0
2020-02-01,1433,0,0,0,0,0
2020-01-01,1439,0,0,0,0,0
2020-01-01,1441,0,0,0,0,0
2020-02-01,1441,0,0,0,0,0
2020-01-01,1445,0,0,0,0,0
2020-02-01,1445,0,0,0,0,0
2020-02-01,1449,0,0,0,0,0
2020-01-01,1452,0,0,0,0,0
2020-02-01,1452,0,0,0,0,0
2020-02-01,1455,0,0,0,0,0
2020-01-01,1458,0,0,0,0,0
2020-02-01,1458,0,0,0,0,0
2020-01-01,1459,0,0,0,0,0
2020-01-01,1460,0,0,0,0,0
2020-02-01,1460,0,0,0,0,0
2020-01-01,1461,0,0,0,0,0
2020-02-01,1461,0,0,0,0,0
2020-01-01,1462,0,0,0,0,0
2020-02-01,1462,0,0,0,0,0
2020-02-01,1463,0,0,0,0,0
2020-01-01,1465,0,0,0,0,0
2020-01-01,1467,0,0,0,0,0
2020-02-01,1467,0,0,0,0,0
2020-02-01,1468,0,0,0,0,0
2020-01-01,1469,0,0,0,0,0
2020-02-01,1469,0,0,0,0,0
2020-02-01,1470,0,0,0,0,0
2020-01-01,1471,0,0,0,0,0
2020-01-01,1472,0,0,0,0,0
2020-02-01,1472,0,0,0,0,0
2020-01-01,1476,0,0,0,0,0
2020-02-01,1476,0,0,0,0,0
2020-01-01,1477,0,0,0,0,0
2020-02-01,1477,0,0,0,0,0
2020-01-01,1478,0,0,0,0,0
2020-02-01,1478,0,0,0,0,0
2020-01-01,1479,0,0,0,0,0
2020-02-01,1480,0,0,0,0,0
2020-01-01,1481,0,0,0,0,0
2020-02-01,1481,0,0,0,0,0
2020-01-01,1483,0,0,0,0,0
2020-02-01,1483,0,0,0,0,0
2020-01-01,1485,0,0,0,0,0
2020-02-01,1485,0,0,0,0,0
2020-01-01,1486,0,0,0,0,0
2020-02-01,1486,0,0,0,0,0
2020-01-01,1488,0,0,0,0,0
2020-02-01,1488,0,0,0,0,0
2020-01-01,1489,0,0,0,0,0
2020-02-01,1489,0,0,0,0,0
2020-02-01,1490,0,0,0,0,0
2020-02-01,1492,0,0,0,0,0
2020-01-01,1493,0,0,0,0,0
2020-02-01,1493,0,0,0,0,0
2020-01-01,1495,0,0,0,0,0
2020-02-01,1495,0,0,0,0,0
2020-01-01,1498,0,0,0,0,0
2020-02-01,1498,0,0,0,0,0
2020-01-01,1499,0,0,0,0,0
2020-02-01,1499,0,0,0,0,0
2020-01-01,1500,0,0,0,0,0
2020-02-01,1500,0,0,0,0,0
2020-01-01,1501,0,0,0,0,0
2020-02-01,1501,0,0,0,0,0
2020-01-01,1502,0,0,0,0,0
2020-02-01,1502,0,0,0,0,0
2020-01-01,1503,0,0,0,0,0
2020-02-01,1503,0,0,0,0,0
2020-01-01,1504,0,0,0,0,0
2020-02-01,1504,0,0,0,0,0
2020-01-01,1505,0,0,0,0,0
2020-02-01,1505,0,0,0,0,0
2020-01-01,1506,0,0,0,0,0
2020-02-01,1506,0,0,0,0,0
2020-01-01,1507,0,0,0,0,0
2020-02-01,1507,0,0,0,0,0
2020-01-01,1508,0,0,0,0,0
2020-02-01,1508,0,0,0,0,0
2020-01-01,1509,0,0,0,0,0
2020-02-01,1509,0,0,0,0,0
2020-01-01,1510,0,0,0,0,0
2020-02-01,1510,0,0,0,0,0
2020-01-01,1512,0,0,0,0,0
2020-02-01,1512,0,0,0,0,0
2020-01-01,1513,0,0,0,0,0
2020-02-01,1513,0,0,0,0,0
2020-01-01,1514,0,0,0,0,0
2020-02-01,1514,0,0,0,0,0
2020-01-01,1564,0,0,0,0,0
2020-01-01,1567,0,0,0,0,0
2020-01-01,1569,0,0,0,0,0
2020-01-01,1575,0,0,0,0,0
2020-01-01,1577,0,0,0,0,0
2020-01-01,1585,0,0,0,0,0
2020-02-01,1585,0,0,0,0,0
2020-01-01,1586,0,0,0,0,0
2020-02-01,1586,0,0,0,0,0
2020-01-01,1587,0,0,0,0,0
2020-02-01,1587,0,0,0,0,0
2020-01-01,1588,0,0,0,0,0
2020-02-01,1588,0,0,0,0,0
2020-01-01,1589,0,0,0,0,0
2020-01-01,1590,0,0,0,0,0
2020-02-01,1590,0,0,0,0,0
2020-01-01,1591,0,0,0,0,0
2020-02-01,1591,0,0,0,0,0
2020-01-01,1592,0,0,0,0,0
2020-02-01,1592,0,0,0,0,0
2020-01-01,1593,0,0,0,0,0
2020-02-01,1593,0,0,0,0,0
2020-01-01,1594,0,0,0,0,0
2020-02-01,1594,0,0,0,0,0
2020-01-01,1595,0,0,0,0,0
2020-02-01,1595,0,0,0,0,0
2020-01-01,1596,0,0,0,0,0
2020-02-01,1596,0,0,0,0,0
2020-01-01,1597,0,0,0,0,0
2020-02-01,1597,0,0,0,0,0
2020-01-01,1598,0,0,0,0,0
2020-02-01,1598,0,0,0,0,0
2020-01-01,1599,0,0,0,0,0
2020-02-01,1599,0,0,0,0,0
2020-01-01,1600,0,0,0,0,0
2020-02-01,1600,0,0,0,0,0
2020-01-01,1601,0,0,0,0,0
2020-02-01,1601,0,0,0,0,0
2020-01-01,1602,0,0,0,0,0
2020-02-01,1602,0,0,0,0,0
2020-01-01,1603,0,0,0,0,0
2020-02-01,1603,0,0,0,0,0
2020-01-01,1604,0,0,0,0,0
2020-02-01,1604,0,0,0,0,0
2020-01-01,1605,0,0,0,0,0
2020-02-01,1605,0,0,0,0,0
2020-01-01,1606,0,0,0,0,0
2020-02-01,1606,0,0,0,0,0
2020-01-01,1607,0,0,0,0,0
2020-02-01,1607,0,0,0,0,0
2020-01-01,1608,0,0,0,0,0
2020-02-01,1608,0,0,0,0,0
2020-01-01,1609,0,0,0,0,0
2020-02-01,1609,0,0,0,0,0
2020-01-01,1611,0,0,0,0,0
2020-02-01,1611,0,0,0,0,0
2020-01-01,1612,0,0,0,0,0
2020-02-01,1612,0,0,0,0,0
2020-01-01,1613,0,0,0,0,0
2020-02-01,1613,0,0,0,0,0
2020-01-01,1614,0,0,0,0,0
2020-02-01,1614,0,0,0,0,0
2020-01-01,1615,0,0,0,0,0
2020-02-01,1615,0,0,0,0,0
2020-01-01,1616,0,0,0,0,0
2020-02-01,1616,0,0,0,0,0
2020-01-01,1617,0,0,0,0,0
2020-02-01,1617,0,0,0,0,0
2020-01-01,1618,0,0,0,0,0
2020-02-01,1618,0,0,0,0,0
2020-01-01,1619,0,0,0,0,0
2020-02-01,1619,0,0,0,0,0
2020-01-01,1621,0,0,0,0,0
2020-02-01,1621,0,0,0,0,0
2020-01-01,1622,0,0,0,0,0
2020-02-01,1622,0,0,0,0,0
2020-01-01,1623,0,0,0,0,0
2020-02-01,1623,0,0,0,0,0
2020-01-01,1624,0,0,0,0,0
2020-02-01,1624,0,0,0,0,0
2020-01-01,1625,0,0,0,0,0
2020-02-01,1625,0,0,0,0,0
2020-01-01,1626,0,0,0,0,0
2020-02-01,1626,0,0,0,0,0
2020-01-01,1627,0,0,0,0,0
2020-02-01,1627,0,0,0,0,0
2020-01-01,1628,0,0,0,0,0
2020-01-01,1629,0,0,0,0,0
2020-02-01,1629,0,0,0,0,0
2020-01-01,1630,0,0,0,0,0
2020-02-01,1630,0,0,0,0,0
2020-01-01,1631,0,0,0,0,0
2020-02-01,1631,0,0,0,0,0
2020-01-01,1632,0,0,0,0,0
2020-02-01,1632,0,0,0,0,0
2020-01-01,1633,0,0,0,0,0
2020-02-01,1633,0,0,0,0,0
2020-01-01,1634,0,0,0,0,0
2020-02-01,1634,0,0,0,0,0
2020-01-01,1635,0,0,0,0,0
2020-02-01,1635,0,0,0,0,0
2020-01-01,1636,0,0,0,0,0
2020-02-01,1636,0,0,0,0,0
2020-01-01,1637,0,0,0,0,0
2020-01-01,1638,0,0,0,0,0
2020-02-01,1638,0,0,0,0,0
2020-01-01,1639,0,0,0,0,0
2020-02-01,1639,0,0,0,0,0
2020-01-01,1640,0,0,0,0,0
2020-02-01,1640,0,0,0,0,0
2020-01-01,1641,0,0,0,0,0
2020-02-01,1641,0,0,0,0,0
2020-01-01,1642,0,0,0,0,0
2020-02-01,1642,0,0,0,0,0
2020-01-01,1643,0,0,0,0,0
2020-02-01,1643,0,0,0,0,0
2020-01-01,1644,0,0,0,0,0
2020-02-01,1644,0,0,0,0,0
2020-02-01,1645,0,0,0,0,0
2020-01-01,1646,0,0,0,0,0
2020-02-01,1646,0,0,0,0,0
2020-02-01,1647,0,0,0,0,0
2020-01-01,1648,0,0,0,0,0
2020-02-01,1648,0,0,0,0,0
2020-01-01,1649,0,0,0,0,0
2020-02-01,1649,0,0,0,0,0
2020-01-01,1650,0,0,0,0,0
2020-02-01,1650,0,0,0,0,0
2020-01-01,1651,0,0,0,0,0
2020-02-01,1651,0,0,0,0,0
2020-01-01,1652,0,0,0,0,0
